Student_ID,Name,Electronics,Programming,Database,Data Science,Mathematics,DSA
4957,Eshana Bhat,96,79,57,55,40,76
4958,Ekavir Atwal,56,70,86,74,77,89
4959,Nidra Chanda,51,49,66,76,50,99
4960,Rayaan Ramakrishnan,68,79,57,80,33,31
4961,Ryan Gade,79,35,58,91,42,65
4962,Charvi Yohannan,84,96,99,93,57,62
4963,Chandresh Gade,61,72,58,90,67,41
4964,Rachita Gupta,84,79,95,67,51,77
4965,Dhriti Shukla,75,75,69,56,60,96
4966,Zaitra Jaggi,53,97,86,63,40,77
4967,Sneha Saini,61,33,93,67,33,75
4968,Xiti Seth,53,51,56,98,75,45
4969,Yashawini Rama,34,83,75,79,96,99
4970,Rachana Ahuja,35,89,74,74,30,56
4971,Triveni Gaba,47,64,60,79,86,45
4972,Wishi Bora,68,86,66,84,97,35
4973,Chanakya Saraf,49,40,42,89,63,75
4974,Nilima Vohra,41,99,74,41,59,96
4975,Ekansh Sarna,96,98,93,78,92,47
4976,Zehaan Dora,31,30,59,84,61,37
4977,Alka Basu,78,71,93,48,56,93
4978,Shaurya Nair,51,84,30,47,51,72
4979,Darsh Deshmukh,70,90,87,42,64,59
4980,Lucky Raval,38,58,34,33,30,78
4981,Garima Balay,32,82,75,39,98,80
4982,Imaran Bhalla,79,64,52,60,50,52
4983,Harish Dua,97,69,96,49,35,42
4984,Viraj Comar,67,97,96,96,80,63
4985,Neel Garde,33,61,30,38,45,80
4986,Benjamin Mallick,69,50,64,67,80,35
4987,Zaitra Pingle,53,70,77,55,34,36
4988,Kala Dani,66,65,30,76,65,81
4989,Bhavani Balakrishnan,40,63,93,85,41,52
4990,Niharika Raval,67,32,52,33,52,52
4991,Laksh Deol,39,35,47,69,39,56
4992,Tejas Saini,41,97,42,36,32,38
4993,Krishna Peri,62,83,74,85,61,92
4994,Tejas Kar,79,74,38,89,95,63
4995,Abhiram Nadig,81,74,79,94,51,96
4996,Thomas Narasimhan,68,46,59,75,92,54
4997,Arin Nanda,88,63,53,83,95,82
4998,Aradhana Master,87,73,63,62,80,40
4999,Aachal Dhillon,85,76,50,38,93,63
5000,Ikbal Setty,36,62,67,33,72,67
5001,Amara Nagy,62,37,80,98,77,55
5002,Warinder Ramaswamy,89,49,75,67,37,39
5003,Maanas Chander,33,84,77,95,99,34
5004,Raghav Seth,85,92,34,73,49,45
5005,Anvi Patil,83,38,83,51,74,43
5006,Daksh Gandhi,46,95,84,42,69,76
5007,Raghav Konda,75,94,88,86,59,46
5008,Anika Dar,83,52,94,87,76,78
5009,Deepa Pant,65,67,33,92,57,58
5010,Aryan Chand,45,30,94,80,52,63
5011,Vamakshi Dugar,69,68,65,52,88,52
5012,Megha Ahuja,47,61,79,36,97,81
5013,Priya Thakkar,41,70,45,64,66,30
5014,Tara Chaudhuri,48,35,93,62,75,56
5015,Neelima Setty,95,42,60,85,33,75
5016,Arjun Bhavsar,81,98,38,96,97,67
5017,Gagan Saxena,56,78,47,40,91,95
5018,Harshil Sunder,50,76,55,95,69,67
5019,Akshay Manda,96,51,70,97,44,63
5020,Bhanumati Pal,54,71,42,94,77,44
5021,Ekalinga Agate,60,71,31,98,51,78
5022,Ekantika Kapoor,87,82,96,49,51,35
5023,Rushil Issac,46,96,43,85,89,72
5024,Vanya Wagle,30,92,60,32,63,68
5025,Ranbir Vasa,86,79,97,60,41,37
5026,Urishilla Mahal,41,45,55,55,86,51
5027,Dhruv Dada,96,59,40,34,78,60
5028,Azad Brar,36,63,47,66,44,89
5029,Ati Keer,81,74,41,56,93,34
5030,Udant Savant,48,42,88,77,91,68
5031,Benjamin Radhakrishnan,66,96,77,81,45,72
5032,Zarna Goyal,34,48,91,74,90,67
5033,Amara Toor,51,41,55,69,79,52
5034,Anthony Dara,74,68,62,58,39,60
5035,Wazir Raja,44,32,61,90,51,33
5036,Max Shenoy,71,61,77,48,48,85
5037,Bimala De,97,66,90,42,73,55
5038,Ekansh Chokshi,97,59,44,35,52,33
5039,Yasti Kara,54,81,46,48,52,32
5040,Maanav Bhardwaj,58,82,86,81,64,69
5041,Pranav Bahri,95,88,59,99,33,67
5042,Yutika Sama,99,72,62,91,34,53
5043,Isaiah Acharya,37,34,49,60,53,62
5044,Harini Trivedi,80,80,35,32,90,43
5045,Aradhana Mohanty,60,74,78,80,82,94
5046,Qarin Sharaf,57,65,56,31,92,97
5047,Jasmit Bandi,30,98,53,43,95,63
5048,Yutika Choudhury,97,73,78,57,87,93
5049,Chaitaly Chaudhary,68,42,44,41,78,31
5050,Azad Kamdar,83,90,33,99,41,96
5051,Owen Sachdev,88,85,96,48,70,49
5052,Yuvraj Pai,84,38,97,87,71,84
5053,Manbir Sarma,87,40,66,58,62,61
5054,Varenya Wali,71,60,92,78,95,50
5055,Riya Natt,61,83,55,46,53,86
5056,Abhimanyu Dube,73,46,87,92,47,36
5057,Shivansh Kakar,50,73,80,85,66,74
5058,Ekalinga Nayak,72,77,94,83,96,64
5059,Hemal Devi,84,84,84,90,60,32
5060,Luke Zacharia,70,88,52,50,36,88
5061,Tarak Pant,63,83,64,83,88,94
5062,Tripti Mannan,30,65,77,33,88,48
5063,Zaid Grover,48,47,43,35,51,38
5064,Upadhriti Saini,47,82,84,96,72,74
5065,Vasatika Purohit,94,72,51,89,62,83
5066,Upkaar Rout,43,59,78,51,84,43
5067,Bhavika Johal,31,88,83,40,90,75
5068,Yashasvi Madan,70,67,69,44,39,48
5069,Anvi Vaidya,51,63,85,81,86,75
5070,Edhitha Kala,65,78,82,56,69,70
5071,Jack Ramaswamy,65,63,46,60,43,50
5072,Tara Kashyap,89,80,53,39,91,99
5073,Rehaan Ghosh,36,97,33,93,68,35
5074,Owen Mangal,37,33,86,49,33,80
5075,Chasmum Kade,50,87,39,75,63,83
5076,Jason Dara,32,71,42,93,99,59
5077,Ria Subramanian,67,67,56,67,34,82
5078,Ishita Varughese,89,40,77,97,95,57
5079,Ridhi Nagar,87,64,36,96,37,98
5080,Nihal Gade,76,65,82,63,43,32
5081,Rajata Srinivas,52,37,80,82,76,59
5082,Balvan Deep,33,69,50,48,34,49
5083,Elijah Dhaliwal,39,46,36,77,47,97
5084,Yasti Mukhopadhyay,37,91,52,44,74,65
5085,Naksh Shroff,87,69,84,35,33,92
5086,Frederick Majumdar,97,99,88,65,57,71
5087,Amruta Date,38,95,36,58,94,98
5088,Matthew Singhal,41,42,47,54,45,96
5089,Vedant Uppal,86,33,46,91,34,46
5090,Charan Kota,59,35,46,33,59,83
5091,Dominic Babu,39,92,48,76,69,34
5092,Ryan Narula,49,78,43,42,50,90
5093,Imaran Sarraf,41,92,52,62,89,94
5094,Gauri Rajagopalan,77,56,65,52,97,77
5095,Chameli Behl,91,75,35,74,94,95
5096,Arin Reddy,51,32,98,94,32,42
5097,Zashil Gill,40,54,33,77,36,87
5098,Ekansh Bhavsar,94,67,32,53,64,85
5099,Urvi Ghose,96,42,34,36,54,93
5100,Libni Ahluwalia,74,31,37,31,77,64
5101,Sneha Nayak,82,45,44,75,98,34
5102,Veer Andra,48,31,39,49,42,57
5103,Lila Bhardwaj,93,43,64,33,70,80
5104,Gaurav Patla,35,57,68,75,31,35
5105,Dipta Srinivasan,44,99,46,67,51,55
5106,Yauvani Mittal,95,67,96,89,51,40
5107,Charita Peri,31,54,35,88,56,69
5108,Zilmil Mody,36,68,38,75,32,44
5109,Bhavini Shan,43,35,31,39,41,69
5110,Yagnesh Patla,47,76,63,33,69,79
5111,Falan Chander,34,59,69,46,36,34
5112,Ekani Sheth,80,37,83,92,80,36
5113,Wishi Wadhwa,33,61,54,64,71,43
5114,Kamya Natarajan,53,87,59,70,97,72
5115,Gauri Sur,97,95,60,91,61,54
5116,Sanaya Khanna,74,76,91,61,83,96
5117,Ekavir Thaman,96,30,86,33,32,32
5118,Madhav Ahluwalia,42,37,69,30,68,92
5119,Victor Mammen,51,78,73,56,88,79
5120,Ishani Borde,73,38,36,57,85,35
5121,Laksh Lata,43,47,62,39,68,69
5122,Yatan Sastry,74,76,62,32,81,72
5123,Hemangini Guha,41,33,48,44,30,55
5124,Devika Dani,51,46,78,88,95,77
5125,Kashvi Sane,37,46,84,60,46,43
5126,Rachit Baria,92,80,57,82,30,77
5127,Nirja Prakash,43,75,67,52,74,80
5128,Maya Memon,46,69,50,92,68,98
5129,Chavvi Sachdeva,39,80,98,43,99,59
5130,Dhruv Deol,88,59,76,94,45,45
5131,Falak Kari,77,38,42,58,47,64
5132,Upma Buch,38,93,97,81,37,95
5133,Nakul Shetty,60,57,49,73,31,72
5134,Ekanta Boase,63,65,84,64,82,91
5135,Chaaya Doshi,59,76,89,84,84,66
5136,Megha Chadha,49,39,97,93,56,46
5137,Darika Kara,83,74,45,90,73,50
5138,Naksh Kulkarni,63,40,81,77,40,66
5139,Shravya Sekhon,75,96,40,90,64,82
5140,Charan Muni,97,99,83,78,79,41
5141,Xavier Divan,65,73,36,54,95,94
5142,Nidra Chacko,32,57,35,68,43,93
5143,Dalbir Rege,68,69,58,84,35,38
5144,Daksha Pandey,31,99,43,31,45,86
5145,Harita Das,54,37,53,77,63,58
5146,Ekantika Pingle,84,84,30,74,49,86
5147,Avni Chadha,33,64,58,89,85,51
5148,Advik Suresh,62,36,90,40,74,44
5149,Tarak Pal,75,58,46,83,39,79
5150,Radhika Khosla,94,73,59,66,90,61
5151,Xavier Kakar,34,51,30,35,49,98
5152,Rushil Master,76,54,53,64,88,95
5153,Pushti Choudhry,33,94,60,87,41,33
5154,Lakshit Nagy,72,45,72,44,40,94
5155,Radhika Kothari,52,44,96,69,40,60
5156,Indali Kalla,43,32,81,50,95,61
5157,Nitesh Bera,76,36,47,89,73,41
5158,Zansi Bajaj,51,33,30,75,48,82
5159,Yadavi Walla,55,86,42,84,53,46
5160,Keya Halder,48,99,60,67,76,61
5161,Daksh Vig,45,56,64,94,96,30
5162,Udarsh Bhatt,62,97,97,56,36,34
5163,Garima Bhatia,95,73,67,74,81,35
5164,Darika Trivedi,40,51,61,70,81,35
5165,Unnati Ratti,92,32,43,93,47,70
5166,Udant Mall,41,45,41,33,67,75
5167,Dhruv Kamdar,86,72,74,93,30,30
5168,Chaitanya Yadav,43,92,40,73,73,56
5169,Jackson Jaggi,59,31,51,51,41,74
5170,Gagan Borra,84,37,90,64,47,55
5171,Jyoti Mani,78,49,45,96,88,71
5172,Arya Mallick,65,62,92,48,47,74
5173,Gunbir Oommen,67,61,65,89,43,91
5174,Adya Sampath,47,92,60,60,93,74
5175,Jasmit Bora,38,59,97,92,53,49
5176,Jagrati Chanda,61,87,71,30,78,69
5177,Reva Dara,91,98,32,59,69,90
5178,Samaksh Som,55,41,73,40,53,53
5179,Adweta Madan,89,89,94,53,37,55
5180,Pushti Kulkarni,37,69,45,92,32,83
5181,Neelima Choudhary,99,40,41,38,36,99
5182,Divya Ganguly,69,99,41,32,82,95
5183,Faris Sachdeva,39,57,35,54,79,52
5184,Anya Sandal,52,86,88,63,74,72
5185,Ansh Srinivas,73,36,78,30,59,77
5186,Divya Ghosh,60,50,49,46,74,84
5187,Urishilla Pillay,52,57,64,88,60,97
5188,Ayaan Goel,84,32,65,90,75,53
5189,Chanchal Kaul,53,78,67,32,72,95
5190,Praneel Saxena,90,99,33,79,85,74
5191,Veer Prabhakar,83,78,69,53,51,49
5192,Dev Nadkarni,44,95,52,74,30,99
5193,Yashawini Kale,86,55,45,94,40,69
5194,Eiravati Raja,30,45,61,64,64,81
5195,Harinakshi Kara,34,53,99,48,58,44
5196,Anika Garg,92,57,95,74,87,76
5197,Rachit Guha,33,32,35,87,67,44
5198,Leela Gokhale,44,56,48,78,78,58
5199,Aditya Mangat,58,62,55,49,73,90
5200,Champak Brahmbhatt,73,97,51,42,48,38
5201,Upma Karpe,64,41,80,46,37,94
5202,Bishakha Swamy,78,51,61,48,32,73
5203,Bachittar Chandran,47,51,59,80,93,43
5204,Ayaan Dugar,67,46,97,80,68,58
5205,Charvi Thaker,53,69,83,32,66,66
5206,Atharv Keer,62,83,83,91,48,83
5207,Oviya Gopal,40,54,42,84,68,91
5208,Victor Borah,96,79,52,53,38,69
5209,Mugdha Sagar,91,41,74,98,86,86
5210,Xiti Shankar,32,72,93,68,40,56
5211,Jacob Upadhyay,68,62,53,49,78,90
5212,Deepa Basu,49,70,86,78,77,74
5213,Jackson Tiwari,51,71,58,82,85,68
5214,Chasmum Das,69,50,94,32,41,30
5215,Nilima Dave,82,78,78,73,46,30
5216,Theodore Mane,32,91,73,33,72,32
5217,Oviya Bava,44,58,35,67,71,37
5218,Rayaan Agate,52,71,32,90,57,39
5219,Yashvi Rastogi,99,64,40,57,93,54
5220,Anvi Bala,96,69,61,62,85,39
5221,Januja Bedi,40,52,48,91,59,70
5222,Warda Kakar,72,71,51,48,32,40
5223,Umang Pillay,87,50,47,72,47,46
5224,Joshua Keer,62,61,61,82,43,54
5225,Yashoda Bumb,93,38,33,31,46,93
5226,Warjas Upadhyay,69,45,70,38,76,64
5227,David Sahni,32,39,51,91,89,82
5228,Madhavi Kaur,43,38,38,99,42,76
5229,Kai Dhar,70,30,59,69,61,73
5230,Frado Tailor,31,73,66,67,84,81
5231,Gayathri Mital,82,83,96,81,63,57
5232,Chameli Dhar,98,67,63,69,41,98
5233,Oscar Chaudhari,85,42,57,61,47,44
5234,Qasim Chacko,58,99,44,50,46,62
5235,Aayush Sule,52,50,88,35,62,86
5236,Sai Amble,45,43,69,72,77,80
5237,Warinder Ghosh,82,72,53,66,33,64
5238,Dayamai Soman,52,51,53,30,43,63
5239,Anya Hans,46,68,83,90,47,91
5240,Gaurang Goda,91,84,92,54,37,61
5241,Charan Atwal,39,98,45,69,49,80
5242,Jagrati Kant,54,98,70,58,72,97
5243,Janani Narang,46,72,73,68,78,97
5244,Divya Roy,69,63,46,80,67,62
5245,Yatin Bahl,32,59,94,65,32,82
5246,Warda Kulkarni,79,99,83,76,31,73
5247,Hemangini Keer,80,98,83,80,73,44
5248,Aarini Bumb,48,81,30,98,62,82
5249,Jagrati Kulkarni,66,36,46,58,96,84
5250,Devansh Mahajan,71,33,87,71,96,65
5251,Noah Radhakrishnan,79,97,97,74,35,67
5252,Harish Gala,88,56,89,46,81,63
5253,Anvi Deshmukh,65,81,33,76,56,66
5254,Warda Choudhury,74,81,67,69,96,82
5255,Abdul Balay,77,72,97,84,82,49
5256,Sathvik Salvi,69,86,77,37,71,76
5257,Ekansh Koshy,46,58,31,81,34,76
5258,Jyoti Sathe,35,34,48,66,38,96
5259,Krisha Ranganathan,68,63,87,93,74,31
5260,Veda Kibe,86,74,56,42,37,64
5261,Lipika Dugal,66,69,62,30,81,41
5262,Madhavi Ben,57,46,98,78,55,56
5263,Mitesh Dhar,51,88,82,41,97,53
5264,Amruta Sidhu,37,31,37,35,59,91
5265,Madhavi Barad,93,73,31,49,61,92
5266,Banjeet Pillai,95,58,77,67,32,84
5267,Omya Narayan,97,53,48,46,72,49
5268,Chaman Roy,98,63,56,51,38,43
5269,Baghyawati Deo,53,90,30,67,96,85
5270,Mitesh Bhat,78,32,71,48,38,54
5271,Jeremiah Modi,77,36,81,79,32,64
5272,Orinder Korpal,71,96,51,31,55,95
5273,Lakshmi Borde,37,31,60,93,59,54
5274,Aayush Pathak,33,89,69,71,53,70
5275,Ayush Chokshi,32,73,77,41,48,44
5276,Suhani Chad,59,99,53,60,82,87
5277,Sai Kulkarni,88,53,56,92,39,94
5278,Isaiah Chada,43,92,38,52,84,30
5279,Vincent Banik,39,90,45,50,68,92
5280,Harinakshi Manda,30,56,60,53,46,87
5281,Chakrika Sami,93,49,80,90,43,41
5282,Balhaar Murthy,34,39,69,82,33,74
5283,Anika Chandran,51,69,38,85,96,86
5284,Nathan Iyer,41,34,65,42,38,71
5285,Lavanya Oza,89,85,89,60,54,99
5286,Zayyan Gill,53,94,65,64,86,98
5287,Amrita Cheema,35,43,94,94,63,53
5288,Avi Madan,69,44,98,68,61,71
5289,Varsha Chada,97,43,35,66,57,48
5290,Lucky Gola,58,99,84,77,84,71
5291,Anay Ganesan,90,93,55,98,55,41
5292,Indira Karpe,93,63,81,64,77,87
5293,Mitali Parmer,70,46,73,52,41,33
5294,Jack Aggarwal,82,58,83,41,50,71
5295,Amol Dixit,85,64,86,74,49,87
5296,Janani Anand,49,32,93,92,77,39
5297,Ayaan Ramakrishnan,37,46,33,40,89,78
5298,Maya Shukla,32,66,50,89,35,63
5299,Omkaar Saraf,75,49,67,51,88,51
5300,Nirja Borra,59,71,76,35,52,39
5301,Qasim Savant,56,82,87,32,54,81
5302,Nandini Mammen,40,77,88,49,41,81
5303,Isaiah Gole,37,50,82,60,61,95
5304,Dev Hegde,30,93,64,47,78,98
5305,Hemal Bains,55,54,61,91,95,78
5306,Saanvi Sethi,84,60,43,56,87,94
5307,Abeer Walia,37,51,57,98,93,37
5308,Ishwar Rastogi,67,36,85,85,55,98
5309,Frado Buch,69,70,40,54,67,41
5310,Kai Balan,96,40,56,72,83,71
5311,Oviya Apte,38,49,31,41,51,33
5312,Damini Kumer,68,99,35,72,59,58
5313,Ridhi Ahluwalia,34,97,91,50,51,87
5314,Umang Nagi,33,86,33,66,91,64
5315,Onveer Bahl,58,55,98,35,53,31
5316,Harsh Varughese,34,66,75,54,68,89
5317,Urmi Tata,80,43,34,61,94,45
5318,Bina Balasubramanian,67,36,94,71,89,49
5319,Bakhshi Manda,63,30,91,70,94,86
5320,Chanchal Dhawan,81,58,76,91,92,97
5321,Barkha Agrawal,31,32,88,31,55,60
5322,Yadavi Raja,48,51,81,71,99,35
5323,Nidhi Chacko,41,30,87,86,98,38
5324,Krisha Mander,67,45,95,81,92,74
5325,Jai Dhawan,77,52,73,60,37,84
5326,Kashish Dhar,83,99,50,46,61,48
5327,Gaurang Ranganathan,50,40,48,35,82,54
5328,Siya Anand,86,56,59,31,79,71
5329,Hredhaan Solanki,34,94,81,68,63,89
5330,Atharv Singh,95,72,47,64,64,31
5331,Tejas Venkatesh,65,64,77,67,96,87
5332,Chanakya Thaker,42,35,46,37,56,70
5333,Sachi Parmer,40,38,67,36,35,75
5334,Tanmayi Khalsa,69,55,36,37,30,69
5335,Tristan Mittal,80,68,80,71,33,77
5336,Harrison Sengupta,77,74,32,83,98,30
5337,Onkar Setty,98,49,82,54,64,82
5338,Radha Keer,41,33,32,37,48,42
5339,Ekbal Bawa,52,94,92,62,60,73
5340,Meghana Jaggi,44,81,40,90,41,98
5341,Deepa Aggarwal,35,60,61,54,40,68
5342,Yochana Contractor,57,49,82,70,39,42
5343,Guneet Mody,59,70,79,97,56,65
5344,Veer Sanghvi,54,60,47,70,94,87
5345,Ekanta Mand,70,34,66,65,65,38
5346,Ekapad Sanghvi,72,95,54,30,41,33
5347,Hamsini Bhatnagar,41,39,34,68,37,57
5348,Anay Varkey,64,89,37,70,93,67
5349,Champak Joshi,31,57,68,65,68,65
5350,Andrew Karpe,64,67,49,73,94,46
5351,Ojasvi Subramanian,87,34,87,60,95,34
5352,Lila Kala,82,67,34,92,42,66
5353,Umang Nazareth,38,74,84,97,40,44
5354,Balveer Krishnamurthy,59,52,91,51,33,76
5355,Chandresh Borde,65,44,92,58,39,57
5356,Nandini Dugar,53,37,48,42,46,81
5357,Ojasvi Pai,71,99,30,74,77,80
5358,Jeet Chauhan,70,41,60,98,72,81
5359,Dhriti Mall,96,97,43,64,93,39
5360,Theodore Edwin,87,34,44,73,53,63
5361,Damyanti Pai,41,33,33,90,97,88
5362,Wazir Bali,99,50,45,36,60,69
5363,Chatura Batra,32,37,54,82,65,31
5364,Kevin Loke,75,39,31,74,41,33
5365,Sneha Din,94,88,55,97,91,62
5366,Lipika Randhawa,96,37,53,45,90,87
5367,Dayita Sharma,44,59,59,45,55,62
5368,Pallavi Sant,55,60,69,50,58,63
5369,Nachiket Bajwa,55,40,39,59,90,89
5370,Elijah Bumb,77,70,61,83,55,46
5371,Anusha Shan,95,92,96,61,40,37
5372,Balvan Ganguly,96,79,60,89,42,73
5373,Vihaan Chada,37,55,72,47,56,39
5374,Anmol Yadav,60,94,69,82,31,74
5375,Noah Solanki,95,40,91,31,94,64
5376,Yatan Thaman,84,37,76,47,91,89
5377,Gavin Dani,65,72,53,86,95,63
5378,Bina Balakrishnan,49,82,50,59,59,54
5379,Hemal Sabharwal,59,46,99,57,44,89
5380,Qabil Johal,47,91,88,93,93,64
5381,Chaitanya Sabharwal,36,82,54,44,46,68
5382,Anusha Khosla,78,63,53,80,75,65
5383,Owen Rajagopalan,44,90,32,47,76,45
5384,Tarak Bhalla,91,92,78,95,95,59
5385,Isaiah Sarin,56,56,82,91,92,94
5386,Tejas Guha,66,33,74,34,89,40
5387,Hardik Jha,66,75,72,93,49,35
5388,Neelima Chahal,36,73,97,32,91,65
5389,Kritika Khurana,33,72,74,81,71,87
5390,Sarthak Goel,57,69,32,87,77,62
5391,Thomas Sangha,48,38,76,56,85,44
5392,Jairaj Dutt,60,69,51,39,77,92
5393,Avi Kuruvilla,56,51,97,93,45,93
5394,Pooja Nori,98,74,55,91,98,81
5395,Nakul Sidhu,52,60,30,30,52,77
5396,Jeremiah Comar,49,48,82,48,79,66
5397,Jagrati Gandhi,79,84,52,74,46,48
5398,Jeet Prashad,68,37,83,68,79,91
5399,Ayushman Chakraborty,34,57,58,36,73,66
5400,Sanaya Mammen,46,91,79,40,93,80
5401,Ekavir Mangal,57,47,41,98,57,84
5402,Advay Seshadri,72,35,56,52,72,57
5403,Qabil Pingle,78,58,69,86,33,58
5404,Brinda Radhakrishnan,99,67,76,51,81,38
5405,Zehaan Bhavsar,56,59,84,64,47,41
5406,Bachittar Wable,52,70,99,42,65,43
5407,Vinaya Mitra,93,91,91,99,81,91
5408,Matthew Raman,70,78,55,37,69,70
5409,Azad Choudhry,82,42,61,65,42,90
5410,Isaiah Mittal,56,63,30,31,76,70
5411,Manya Sankaran,67,48,35,83,92,73
5412,Chasmum Chad,66,94,38,39,30,62
5413,Samaksh Palla,78,75,50,82,44,92
5414,Ucchal Varghese,76,86,75,54,31,77
5415,Alka Thakur,49,40,89,77,34,57
5416,Vrinda Mall,82,84,59,30,68,94
5417,Falak Sahota,76,37,99,93,92,55
5418,Gauri Bassi,31,86,74,98,69,38
5419,Banjeet Basak,72,30,92,65,43,53
5420,Libni Kurian,62,60,99,76,54,91
5421,Barkha Khalsa,52,35,97,36,71,90
5422,Nitara Rajagopalan,94,63,48,83,93,67
5423,Omya Krish,40,94,38,56,50,49
5424,Jyoti Nazareth,40,59,95,78,71,89
5425,Nihal Puri,73,71,51,79,45,94
5426,Chaitaly Hegde,47,46,95,37,87,76
5427,Sathvik Ram,75,66,80,89,39,57
5428,Reyansh Kothari,39,52,66,41,72,69
5429,Ishanvi Panchal,67,77,75,75,39,49
5430,Teerth Raval,73,49,68,56,86,62
5431,Laban Raj,61,49,99,78,78,41
5432,Zehaan Shah,50,96,94,36,59,50
5433,Ayaan Solanki,99,64,51,77,87,80
5434,Keya Ramachandran,76,46,61,71,69,81
5435,Matthew Roy,74,44,53,40,36,45
5436,Tamanna Hans,34,67,60,74,48,40
5437,Krishna Cherian,96,53,91,49,74,51
5438,Forum Agate,95,48,56,87,78,73
5439,Hamsini Hari,74,95,38,70,39,52
5440,Harita Sarraf,53,84,48,94,64,99
5441,George Bora,45,51,37,67,35,31
5442,Zarna Nazareth,30,97,76,83,75,69
5443,Aachal Johal,71,41,60,66,99,80
5444,Qushi Kibe,95,74,85,42,36,74
5445,Yashoda Balasubramanian,38,63,49,40,96,57
5446,Kamya Kalla,31,73,56,48,76,33
5447,Mitesh Ahuja,36,48,70,39,46,81
5448,Aayush Sawhney,94,67,94,75,34,70
5449,Abhiram Om,45,43,58,88,91,39
5450,Rayaan Ranganathan,96,74,93,61,94,43
5451,Vidhi Talwar,54,53,32,46,96,30
5452,Bhavna Vasa,80,98,75,98,55,95
5453,Naveen More,30,36,89,73,97,33
5454,Max Narayanan,87,31,75,97,54,92
5455,Harinakshi Chaudhari,64,71,69,83,34,82
5456,Radha Deol,43,99,81,58,72,35
5457,Ucchal Varty,55,97,96,32,79,88
5458,Gopal Doshi,32,75,43,49,33,45
5459,Yashawini Mukhopadhyay,81,35,73,33,54,45
5460,Darsh Agarwal,37,61,56,34,83,53
5461,Udant Issac,97,47,53,55,74,98
5462,Sneha Mistry,87,52,71,84,98,75
5463,Watika Rau,39,65,73,94,67,68
5464,Henry Varughese,67,65,66,40,69,67
5465,Yashica Goel,71,59,89,80,79,48
5466,Hema Gara,37,63,53,36,55,68
5467,Suhani Varkey,58,94,55,69,90,77
5468,Upkaar Kota,42,99,96,83,31,89
5469,Jhalak Comar,77,69,80,97,43,96
5470,Chandresh Randhawa,64,62,78,32,45,70
5471,Ikshita Banik,50,43,98,59,78,50
5472,Avi Barad,79,34,59,43,85,58
5473,Oviya Chokshi,66,41,32,62,51,52
5474,Gaurang Patla,31,97,84,98,58,91
5475,Alka Kale,37,73,53,60,76,86
5476,Bimala Halder,85,86,35,30,40,82
5477,Hemani Chaudhary,51,96,45,55,37,75
5478,Lucky Rajagopal,66,92,95,93,88,42
5479,Elijah Bahl,35,35,98,87,75,41
5480,Leena Datta,58,33,91,38,51,41
5481,Qasim Anand,35,31,50,75,75,84
5482,Ridhi Sarraf,73,32,53,84,59,45
5483,Amol Virk,68,54,67,45,34,30
5484,Radhika Ganesan,52,46,93,46,59,49
5485,Aadhya Babu,82,69,82,96,60,47
5486,Victor Mandal,75,56,90,80,44,66
5487,Akshay Varghese,76,91,68,45,70,50
5488,Frado Sarkar,95,53,69,64,51,81
5489,Banjeet Choudhury,31,66,71,67,54,48
5490,Deepa Pai,89,69,36,57,32,94
5491,Krisha Johal,38,78,93,82,43,47
5492,Janya Krishnan,69,68,82,60,72,79
5493,Noah Lal,88,63,88,57,41,90
5494,Widisha Kamdar,88,95,97,64,90,74
5495,Oviya Sule,42,39,33,87,75,46
5496,Panini Saraf,42,52,51,57,84,89
5497,Bhavika Krishnamurthy,57,60,90,79,77,61
5498,Banjeet Ray,76,88,39,91,87,65
5499,Ranveer Thakkar,86,41,70,84,45,38
5500,Widisha Gade,65,51,95,41,81,89
5501,Theodore Bhatia,96,92,84,50,46,58
5502,Warhi Kalla,88,53,99,59,68,69
5503,Kalpit Arya,54,79,68,53,32,33
5504,Joshua Modi,31,59,89,98,76,51
5505,Lipika Gulati,53,49,55,69,33,48
5506,Faras Vaidya,97,54,94,70,47,94
5507,Radha Chaudhry,97,66,59,58,86,39
5508,Jagat Contractor,33,55,91,70,51,69
5509,Yadavi Kulkarni,82,42,32,68,61,96
5510,Nimrat Handa,32,38,60,78,56,71
5511,Vincent Korpal,78,88,87,81,63,98
5512,Rayaan Saxena,34,64,47,56,76,47
5513,Ekani Gour,53,50,56,63,53,36
5514,Nirja Chand,72,86,43,47,55,37
5515,Lekha Lanka,46,75,68,69,87,67
5516,Ryan Dugar,96,98,88,84,47,92
5517,Janaki Deol,76,72,81,62,78,36
5518,Abdul Wason,92,51,77,76,56,67
5519,Anika Bir,35,44,38,45,85,73
5520,Michael Bala,49,85,56,85,42,49
5521,Maanav Kala,98,32,34,84,95,73
5522,Advay Randhawa,58,60,64,81,89,30
5523,Ayushman Koshy,62,58,45,49,73,95
5524,Omaja Wali,36,78,94,83,52,46
5525,Rishi Wadhwa,35,30,61,68,82,41
5526,Samarth Kakar,41,64,32,41,84,32
5527,Pranav Mangal,79,94,63,74,54,73
5528,Ekansh Pillai,43,60,76,33,62,61
5529,Arin Modi,77,60,91,59,31,58
5530,Krisha Dubey,93,69,95,37,38,36
5531,Veer Rao,86,72,57,69,35,45
5532,Aarnav Goyal,81,75,95,35,68,88
5533,Patrick Pandya,92,97,58,88,71,72
5534,Adya Jain,35,65,95,76,89,94
